barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(9), np.int64(42), np.int64(44), np.int64(46), np.int64(17), np.int64(22), np.int64(24), np.int64(28), np.int64(30)}), frozenset({9, 42, 44, 46, 17, 20, 22, 28, 30}), frozenset({9, 42, 44, 13, 46, 20, 22, 28, 30}), frozenset({9, 42, 44, 13, 46, 22, 26, 28, 30})]",4,"[[np.int64(24), 20], [17, 13], [20, 26]]","[[17, 23, 17], [23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(41), np.int64(15), np.int64(18), np.int64(24), np.int64(25)}), frozenset({34, 37, 39, 9, 10, 41, 15, 18, 25}), frozenset({34, 37, 39, 41, 10, 15, 18, 21, 25}), frozenset({34, 37, 39, 41, 10, 15, 16, 18, 25}), frozenset({34, 37, 39, 8, 41, 10, 15, 18, 25}), frozenset({34, 37, 8, 41, 10, 15, 18, 24, 25})]",6,"[[np.int64(24), 39], [9, 21], [21, 16], [16, 8], [39, 24]]","[[15, 19, 17], [15, 17, 19], [21, 15, 19], [15, 21, 19], [17, 15, 19], [17, 21, 17]]","[{26}, {24, 17, 26}, {24}, {26}, {16, 24, 26}, {26}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(12), np.int64(44), np.int64(46), np.int64(18), np.int64(21), np.int64(30)}), frozenset({32, 34, 8, 44, 12, 46, 16, 21, 30}), frozenset({32, 34, 8, 12, 44, 46, 21, 29, 30}), frozenset({32, 34, 8, 12, 44, 46, 16, 21, 29})]",4,"[[np.int64(18), 16], [16, 29], [30, 16]]","[[21, 15, 19], [17, 25, 19], [17, 15, 21], [17, 23, 17]]","[{24}, {31}, {13}, {31}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(9), np.int64(41), np.int64(11), np.int64(17), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 34, 36, 41, 9, 11, 20, 21, 28}), frozenset({32, 34, 41, 9, 11, 20, 21, 28, 29}), frozenset({32, 34, 36, 41, 9, 11, 21, 28, 29})]",4,"[[np.int64(17), 36], [36, 29], [20, 36]]","[[21, 19, 15], [17, 19, 25], [17, 21, 15], [17, 17, 23]]","[{35}, {13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(35), np.int64(8), np.int64(41), np.int64(12), np.int64(16), np.int64(21), np.int64(27)}), frozenset({32, 34, 35, 8, 41, 12, 21, 25, 27}), frozenset({32, 34, 8, 41, 12, 21, 24, 25, 27}), frozenset({32, 34, 36, 8, 41, 12, 21, 24, 27})]",4,"[[np.int64(16), 25], [35, 24], [25, 36]]","[[17, 23, 17], [17, 15, 21], [17, 21, 15], [17, 17, 23]]","[{31}, {13}, {31}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(10), np.int64(45), np.int64(18), np.int64(19), np.int64(22), np.int64(25)}), frozenset({34, 37, 7, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 7, 10, 45, 18, 19, 25, 26}), frozenset({34, 37, 7, 41, 10, 45, 18, 19, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25})]",5,"[[np.int64(22), 30], [30, 26], [26, 41], [7, 21]]","[[17, 19, 15], [15, 19, 21], [21, 19, 15], [15, 19, 17], [21, 17, 17]]","[{17, 35, 36}, {17}, {35}, {17, 26, 35}, {35}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(10), np.int64(44), np.int64(46), np.int64(18), np.int64(20), np.int64(21), np.int64(28)}), frozenset({37, 7, 10, 44, 46, 18, 20, 28, 30}), frozenset({7, 10, 44, 46, 18, 20, 26, 28, 30}), frozenset({35, 7, 10, 44, 46, 18, 20, 26, 28})]",4,"[[np.int64(21), 30], [37, 26], [30, 35]]","[[25, 19, 17], [15, 19, 19], [25, 19, 17], [17, 19, 23]]","[{29}, {17, 26, 29}, {29}, {17}]"
"[frozenset({37, 8, 9, 40, 15, 20, 21, 27, 28}), frozenset({35, 37, 40, 9, 8, 20, 21, 27, 28}), frozenset({37, 40, 8, 9, 20, 21, 26, 27, 28}), frozenset({35, 37, 40, 9, 8, 20, 26, 27, 28})]",4,"[[15, 35], [35, 26], [21, 35]]","[[19, 21, 15], [19, 17, 25], [21, 17, 15], [17, 17, 23]]","[{36}, {13}, {29}, {13}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(42), np.int64(44), np.int64(14), np.int64(20), np.int64(23), np.int64(24), np.int64(30)}), frozenset({37, 7, 42, 44, 14, 17, 20, 23, 30}), frozenset({37, 7, 42, 44, 14, 20, 23, 30, 31}), frozenset({37, 7, 42, 44, 14, 17, 20, 23, 31})]",4,"[[np.int64(24), 17], [17, 31], [30, 17]]","[[15, 21, 19], [25, 17, 19], [15, 17, 21], [23, 17, 17]]","[{26}, {29}, {13}, {29}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(12), np.int64(46), np.int64(21), np.int64(24)}), frozenset({32, 34, 8, 41, 12, 46, 21, 24, 25}), frozenset({32, 34, 35, 8, 41, 12, 46, 21, 25}), frozenset({32, 34, 35, 8, 41, 12, 46, 16, 21})]",4,"[[np.int64(36), 25], [24, 35], [25, 16]]","[[17, 17, 23], [17, 21, 15], [17, 15, 21], [17, 23, 17]]","[{13}, {31}, {13}, {31}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(21), np.int64(23), np.int64(28), np.int64(29)}), frozenset({32, 8, 9, 41, 20, 21, 23, 28, 29}), frozenset({32, 35, 8, 9, 41, 20, 21, 23, 28}), frozenset({32, 34, 8, 9, 41, 20, 21, 23, 28})]",4,"[[np.int64(36), 20], [29, 35], [35, 34]]","[[17, 17, 23], [17, 21, 15], [17, 17, 23], [17, 19, 15]]","[{13}, {31}, {13}, {35, 13, 31}]"
"[frozenset({np.int64(34), np.int64(39), np.int64(8), np.int64(42), np.int64(12), np.int64(16), np.int64(21), np.int64(27), np.int64(29)}), frozenset({34, 39, 8, 42, 12, 21, 27, 29, 30}), frozenset({34, 39, 8, 42, 12, 16, 21, 27, 30}), frozenset({34, 39, 8, 42, 12, 21, 22, 27, 30})]",4,"[[np.int64(16), 30], [29, 16], [16, 22]]","[[17, 23, 17], [17, 15, 21], [17, 25, 19], [21, 15, 19]]","[{31}, {13}, {31}, {24}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(39), np.int64(8), np.int64(12), np.int64(46), np.int64(16), np.int64(21), np.int64(29)}), frozenset({32, 34, 39, 8, 12, 46, 21, 25, 29}), frozenset({32, 34, 39, 8, 12, 46, 17, 21, 25}), frozenset({32, 34, 39, 8, 12, 46, 21, 25, 30}), frozenset({32, 39, 8, 12, 46, 16, 21, 25, 30})]",5,"[[np.int64(16), 25], [29, 17], [17, 30], [34, 16]]","[[17, 23, 17], [17, 15, 21], [19, 15, 17], [17, 15, 19], [17, 23, 17]]","[{31}, {13}, {24}, {24, 13, 31}, {31}]"
"[frozenset({np.int64(9), np.int64(42), np.int64(10), np.int64(44), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(30)}), frozenset({35, 9, 10, 42, 44, 20, 22, 23, 30}), frozenset({9, 42, 10, 44, 13, 20, 22, 23, 30}), frozenset({9, 10, 42, 44, 13, 22, 23, 26, 30})]",4,"[[np.int64(26), 35], [35, 13], [20, 26]]","[[25, 19, 17], [15, 19, 21], [15, 21, 17], [23, 17, 17]]","[{29}, {17}, {31}, {29}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(41), np.int64(45), np.int64(14), np.int64(20), np.int64(25), np.int64(28), np.int64(30)}), frozenset({37, 7, 41, 45, 14, 20, 25, 28, 29}), frozenset({32, 37, 7, 45, 14, 20, 25, 28, 29}), frozenset({32, 35, 37, 7, 45, 14, 20, 25, 28})]",4,"[[np.int64(30), 29], [41, 32], [29, 35]]","[[15, 17, 21], [15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{13}, {26}, {36}, {13}]"
"[frozenset({np.int64(35), np.int64(9), np.int64(10), np.int64(42), np.int64(44), np.int64(20), np.int64(22), np.int64(26), np.int64(28)}), frozenset({9, 42, 10, 44, 20, 22, 26, 28, 30}), frozenset({9, 42, 10, 44, 16, 20, 22, 28, 30}), frozenset({9, 10, 42, 44, 16, 22, 26, 28, 30})]",4,"[[np.int64(35), 30], [26, 16], [20, 26]]","[[17, 19, 23], [25, 19, 17], [15, 21, 17], [23, 17, 17]]","[{17}, {29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(18), np.int64(22), np.int64(25), np.int64(28)}), frozenset({34, 37, 9, 10, 42, 45, 18, 25, 28}), frozenset({34, 37, 9, 10, 45, 18, 25, 26, 28}), frozenset({34, 36, 37, 9, 10, 45, 18, 25, 28})]",4,"[[np.int64(22), 42], [42, 26], [26, 36]]","[[17, 19, 15], [15, 19, 17], [21, 19, 15], [15, 19, 21]]","[{17, 35, 36}, {17, 26, 35}, {35}, {17}]"
"[frozenset({np.int64(9), np.int64(42), np.int64(44), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(24), np.int64(30)}), frozenset({9, 42, 44, 17, 18, 20, 22, 23, 30}), frozenset({9, 42, 44, 13, 18, 20, 22, 23, 30}), frozenset({9, 42, 44, 13, 18, 22, 23, 26, 30})]",4,"[[np.int64(24), 20], [17, 13], [20, 26]]","[[17, 23, 17], [23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({34, 37, 7, 11, 45, 17, 20, 23, 27}), frozenset({34, 37, 7, 11, 45, 20, 23, 27, 30}), frozenset({34, 37, 7, 11, 45, 20, 21, 23, 27}), frozenset({34, 36, 7, 11, 45, 20, 21, 23, 27}), frozenset({34, 36, 7, 11, 45, 17, 20, 23, 27})]",5,"[[17, 30], [30, 21], [37, 36], [21, 17]]","[[21, 19, 15], [17, 19, 25], [19, 19, 15], [17, 19, 25], [23, 19, 17]]","[{35}, {13}, {35, 36, 13}, {13}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(10), np.int64(45), np.int64(15), np.int64(17), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 45, 15, 17, 19, 22, 25}), frozenset({34, 37, 9, 10, 45, 15, 19, 22, 25}), frozenset({34, 35, 37, 9, 10, 45, 15, 22, 25})]",4,"[[np.int64(39), 19], [17, 9], [19, 35]]","[[19, 15, 17], [19, 17, 15], [17, 19, 15], [17, 17, 21]]","[{24}, {35}, {17, 35, 36}, {17}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(9), np.int64(12), np.int64(44), np.int64(46), np.int64(16), np.int64(21), np.int64(29)}), frozenset({32, 8, 9, 12, 44, 46, 21, 29, 30}), frozenset({32, 8, 9, 44, 12, 46, 21, 24, 30}), frozenset({32, 36, 8, 9, 12, 44, 46, 21, 24})]",4,"[[np.int64(16), 30], [29, 24], [30, 36]]","[[17, 23, 17], [17, 15, 21], [17, 23, 17], [17, 17, 23]]","[{31}, {13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(9), np.int64(41), np.int64(18), np.int64(20), np.int64(21), np.int64(23)}), frozenset({32, 34, 36, 8, 9, 41, 20, 21, 23}), frozenset({32, 34, 8, 9, 41, 20, 21, 23, 24}), frozenset({32, 34, 36, 8, 41, 9, 21, 23, 24})]",4,"[[np.int64(18), 36], [36, 24], [20, 36]]","[[21, 19, 15], [17, 19, 25], [17, 21, 15], [17, 17, 23]]","[{35}, {13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(41), np.int64(9), np.int64(11), np.int64(45), np.int64(16), np.int64(21), np.int64(28)}), frozenset({32, 35, 9, 41, 11, 45, 20, 21, 28}), frozenset({32, 9, 41, 11, 45, 20, 21, 28, 29}), frozenset({32, 36, 41, 9, 11, 45, 21, 28, 29})]",4,"[[np.int64(16), 20], [35, 29], [20, 36]]","[[17, 23, 17], [17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{31}, {13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(7), np.int64(40), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(31)}), frozenset({34, 36, 7, 40, 10, 15, 18, 25, 31}), frozenset({34, 36, 8, 40, 10, 15, 18, 25, 31}), frozenset({32, 34, 8, 40, 10, 15, 18, 25, 31})]",4,"[[np.int64(32), 36], [7, 8], [36, 32]]","[[21, 17, 17], [15, 17, 19], [17, 15, 19], [19, 15, 17]]","[{24}, {17}, {16}, {24}]"
"[frozenset({np.int64(34), np.int64(41), np.int64(10), np.int64(44), np.int64(45), np.int64(14), np.int64(15), np.int64(25), np.int64(31)}), frozenset({34, 10, 44, 45, 14, 15, 25, 26, 31}), frozenset({34, 10, 45, 14, 15, 25, 26, 28, 31}), frozenset({34, 10, 42, 45, 14, 15, 25, 28, 31})]",4,"[[np.int64(41), 26], [44, 28], [26, 42]]","[[17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{16}, {24}, {35}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(46), np.int64(18), np.int64(19), np.int64(25), np.int64(29)}), frozenset({34, 37, 10, 45, 18, 19, 25, 27, 29}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 27}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 30})]",4,"[[np.int64(46), 27], [29, 14], [27, 30]]","[[15, 19, 17], [17, 19, 15], [19, 17, 15], [17, 17, 21]]","[{26}, {36}, {16, 35, 36}, {16}]"
"[frozenset({np.int64(35), np.int64(37), np.int64(7), np.int64(11), np.int64(45), np.int64(20), np.int64(21), np.int64(27), np.int64(28)}), frozenset({34, 37, 7, 11, 45, 20, 21, 27, 28}), frozenset({34, 36, 7, 11, 45, 20, 21, 27, 28}), frozenset({34, 36, 7, 11, 45, 17, 20, 27, 28})]",4,"[[np.int64(35), 34], [37, 36], [21, 17]]","[[19, 17, 25], [19, 19, 15], [17, 19, 25], [23, 19, 17]]","[{13}, {35, 36, 13}, {13}, {35}]"
"[frozenset({np.int64(39), np.int64(42), np.int64(11), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(30)}), frozenset({39, 10, 11, 42, 19, 21, 23, 27, 30}), frozenset({39, 10, 11, 42, 19, 23, 24, 27, 30}), frozenset({39, 10, 11, 42, 19, 23, 26, 27, 30})]",4,"[[np.int64(24), 10], [21, 24], [24, 26]]","[[17, 23, 17], [19, 15, 17], [17, 23, 17], [21, 15, 17]]","[{31}, {16, 29, 31}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(25)}), frozenset({34, 37, 39, 10, 45, 14, 15, 21, 25}), frozenset({34, 37, 39, 10, 45, 14, 15, 46, 25}), frozenset({34, 37, 10, 45, 14, 15, 46, 24, 25})]",4,"[[np.int64(19), 39], [21, 46], [39, 24]]","[[19, 17, 15], [19, 15, 17], [17, 15, 19], [17, 21, 17]]","[{35}, {24}, {16, 24, 26}, {26}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(9), np.int64(44), np.int64(14), np.int64(46), np.int64(20), np.int64(21), np.int64(28)}), frozenset({37, 7, 9, 44, 46, 14, 20, 28, 30}), frozenset({7, 9, 44, 14, 46, 17, 20, 28, 30}), frozenset({7, 9, 44, 14, 46, 20, 28, 30, 31})]",4,"[[np.int64(21), 30], [37, 17], [17, 31]]","[[23, 17, 17], [15, 17, 19], [23, 17, 17], [15, 17, 21]]","[{29}, {26, 29, 13}, {29}, {13}]"
"[frozenset({34, np.int64(37), 10, 12, 45, 46, 18, np.int64(25), 28}), frozenset({34, 37, 10, 12, 45, 18, 21, 25, 28}), frozenset({34, 37, 10, 12, 45, 18, 25, 28, 30}), frozenset({34, 37, 10, 12, 45, 18, 25, 27, 28}), frozenset({34, 37, 10, 12, 45, 18, 25, 27, 30})]",5,"[[46, 21], [21, 30], [30, 27], [28, 30]]","[[15, 19, 17], [21, 19, 15], [15, 19, 21], [17, 19, 15], [17, 17, 21]]","[{17, 26, 35}, {35}, {17}, {17, 35, 36}, {17}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(39), np.int64(8), np.int64(12), np.int64(46), np.int64(16), np.int64(21), np.int64(30)}), frozenset({32, 34, 39, 8, 12, 46, 21, 26, 30}), frozenset({32, 34, 39, 8, 12, 46, 21, 29, 30}), frozenset({32, 34, 39, 8, 12, 46, 16, 21, 29})]",4,"[[np.int64(16), 26], [26, 29], [30, 16]]","[[17, 25, 19], [21, 15, 19], [17, 15, 21], [17, 23, 17]]","[{31}, {24}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(46), np.int64(14), np.int64(19), np.int64(24), np.int64(25)}), frozenset({34, 37, 10, 45, 13, 46, 14, 19, 25}), frozenset({34, 37, 10, 45, 14, 46, 19, 25, 31}), frozenset({34, 37, 10, 45, 14, 13, 19, 25, 31})]",4,"[[np.int64(24), 13], [13, 31], [46, 13]]","[[17, 21, 17], [21, 17, 17], [17, 17, 21], [19, 17, 15]]","[{26}, {35}, {16}, {35}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(18), np.int64(19), np.int64(25), np.int64(31)}), frozenset({32, 34, 37, 9, 10, 45, 18, 19, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 26}), frozenset({34, 37, 9, 10, 45, 46, 18, 19, 25}), frozenset({34, 37, 10, 45, 46, 17, 18, 19, 25})]",6,"[[np.int64(31), 9], [32, 30], [30, 26], [26, 46], [9, 17]]","[[19, 17, 15], [17, 19, 15], [15, 19, 21], [21, 19, 15], [15, 19, 17], [21, 17, 17]]","[{35}, {17, 35, 36}, {17}, {35}, {17, 26, 35}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(20), np.int64(25)}), frozenset({34, 37, 39, 41, 10, 12, 15, 18, 25}), frozenset({34, 37, 39, 41, 10, 15, 18, 21, 25}), frozenset({34, 37, 39, 41, 10, 15, 16, 18, 25}), frozenset({34, 37, 39, 8, 41, 10, 15, 18, 25}), frozenset({34, 37, 8, 41, 10, 15, 18, 24, 25})]",6,"[[np.int64(20), 39], [12, 21], [21, 16], [16, 8], [39, 24]]","[[15, 19, 17], [15, 17, 19], [21, 15, 19], [15, 21, 19], [17, 15, 19], [17, 21, 17]]","[{26}, {24, 17, 26}, {24}, {26}, {16, 24, 26}, {26}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)}), frozenset({37, 7, 40, 10, 18, 20, 22, 25, 28}), frozenset({37, 7, 40, 10, 42, 18, 20, 25, 28}), frozenset({37, 7, 40, 42, 17, 18, 20, 25, 28})]",4,"[[np.int64(26), 10], [22, 42], [10, 17]]","[[21, 17, 15], [17, 19, 15], [15, 19, 17], [23, 17, 17]]","[{29}, {17, 36, 29}, {17, 26, 29}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(10), np.int64(45), np.int64(15), np.int64(22), np.int64(23), np.int64(25)}), frozenset({34, 37, 8, 10, 45, 15, 22, 23, 25}), frozenset({34, 35, 37, 8, 10, 45, 15, 22, 25}), frozenset({34, 37, 8, 10, 45, 15, 22, 24, 25}), frozenset({34, 37, 40, 8, 10, 45, 15, 22, 25}), frozenset({34, 37, 40, 10, 45, 15, 16, 22, 25})]",6,"[[np.int64(7), 8], [23, 35], [35, 24], [24, 40], [8, 16]]","[[17, 19, 15], [19, 17, 15], [19, 15, 21], [19, 21, 15], [19, 15, 17], [17, 21, 17]]","[{17, 35, 36}, {16, 35, 36}, {16}, {36}, {16, 24, 36}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(42), np.int64(15), np.int64(18), np.int64(21), np.int64(25)}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 11, 42, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 11, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25})]",5,"[[np.int64(21), 20], [20, 11], [42, 32], [11, 20]]","[[21, 15, 19], [15, 21, 19], [17, 15, 19], [19, 15, 17], [17, 21, 17]]","[{24}, {26}, {16, 24, 26}, {16, 24, 36}, {36}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(37), np.int64(9), np.int64(11), np.int64(45), np.int64(16), np.int64(21), np.int64(23)}), frozenset({32, 35, 37, 9, 11, 45, 20, 21, 23}), frozenset({32, 34, 37, 9, 11, 45, 20, 21, 23}), frozenset({32, 34, 36, 9, 11, 45, 20, 21, 23}), frozenset({32, 34, 36, 9, 11, 45, 17, 20, 23})]",5,"[[np.int64(16), 20], [35, 34], [37, 36], [21, 17]]","[[19, 23, 17], [19, 17, 25], [19, 19, 15], [17, 19, 25], [23, 19, 17]]","[{36}, {13}, {35, 36, 13}, {13}, {35}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(29)}), frozenset({37, 41, 10, 11, 15, 18, 25, 29, 31}), frozenset({37, 41, 10, 9, 15, 18, 25, 29, 31}), frozenset({37, 41, 10, 9, 15, 18, 23, 25, 29})]",4,"[[np.int64(20), 31], [11, 9], [31, 23]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17]]","[{26}, {16}, {17}, {26}]"
"[frozenset({np.int64(7), np.int64(9), np.int64(42), np.int64(44), np.int64(17), np.int64(22), np.int64(24), np.int64(28), np.int64(30)}), frozenset({7, 9, 42, 44, 17, 20, 22, 28, 30}), frozenset({7, 9, 42, 44, 13, 20, 22, 28, 30}), frozenset({7, 9, 42, 44, 13, 22, 26, 28, 30})]",4,"[[np.int64(24), 20], [17, 13], [20, 26]]","[[17, 23, 17], [23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(13), np.int64(45), np.int64(17), np.int64(18), np.int64(19), np.int64(25)}), frozenset({34, 37, 41, 13, 45, 16, 18, 19, 25}), frozenset({34, 37, 45, 13, 16, 18, 19, 25, 27}), frozenset({34, 37, 13, 45, 18, 19, 25, 27, 31})]",4,"[[np.int64(17), 16], [41, 27], [16, 31]]","[[21, 17, 17], [15, 19, 17], [17, 19, 15], [19, 17, 15]]","[{35}, {26}, {36}, {35}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(42), np.int64(13), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(30)}), frozenset({39, 9, 42, 17, 20, 22, 23, 25, 30}), frozenset({39, 9, 42, 10, 20, 22, 23, 25, 30}), frozenset({39, 9, 10, 42, 21, 22, 23, 25, 30}), frozenset({35, 39, 9, 10, 42, 22, 23, 25, 30})]",5,"[[np.int64(13), 17], [17, 10], [20, 21], [21, 35]]","[[15, 21, 17], [23, 17, 17], [15, 19, 17], [23, 17, 17], [15, 17, 19]]","[{31}, {29}, {17, 29, 31}, {29}, {17}]"
"[frozenset({np.int64(36), np.int64(7), np.int64(40), np.int64(11), np.int64(14), np.int64(17), np.int64(20), np.int64(28), np.int64(31)}), frozenset({36, 7, 40, 11, 14, 20, 25, 28, 31}), frozenset({7, 40, 11, 14, 20, 25, 27, 28, 31}), frozenset({35, 7, 40, 11, 14, 20, 27, 28, 31})]",4,"[[np.int64(17), 25], [36, 27], [25, 35]]","[[23, 17, 17], [15, 17, 21], [21, 17, 15], [17, 17, 23]]","[{29}, {13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(8), np.int64(40), np.int64(9), np.int64(20), np.int64(21), np.int64(27), np.int64(28)}), frozenset({32, 35, 40, 9, 8, 20, 21, 27, 28}), frozenset({32, 8, 40, 9, 20, 21, 27, 28, 31}), frozenset({32, 35, 8, 40, 9, 20, 27, 28, 31})]",4,"[[np.int64(37), 35], [35, 31], [21, 35]]","[[19, 17, 15], [17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{29, 36, 13}, {13}, {29}, {13}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(46), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(30)}), frozenset({39, 7, 42, 10, 46, 20, 22, 23, 30}), frozenset({7, 39, 10, 42, 46, 22, 23, 26, 30}), frozenset({7, 39, 10, 42, 46, 22, 23, 24, 30})]",4,"[[np.int64(26), 10], [20, 26], [26, 24]]","[[23, 17, 17], [15, 19, 17], [23, 17, 17], [15, 21, 17]]","[{29}, {17, 29, 31}, {29}, {31}]"
"[frozenset({np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(23), np.int64(25), np.int64(29)}), frozenset({37, 8, 41, 10, 15, 18, 25, 29, 30}), frozenset({37, 7, 41, 10, 15, 18, 25, 29, 30}), frozenset({37, 7, 41, 10, 15, 18, 24, 25, 29})]",4,"[[np.int64(23), 30], [8, 7], [30, 24]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17]]","[{26}, {16}, {17}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(13), np.int64(18), np.int64(19), np.int64(20), np.int64(25)}), frozenset({34, 37, 8, 41, 10, 13, 18, 19, 25}), frozenset({34, 37, 8, 41, 10, 18, 19, 25, 31}), frozenset({34, 37, 8, 41, 10, 18, 19, 24, 25})]",4,"[[np.int64(20), 8], [13, 31], [31, 24]]","[[15, 19, 17], [21, 17, 17], [17, 17, 21], [17, 21, 17]]","[{26}, {35}, {16}, {26}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(8), np.int64(12), np.int64(46), np.int64(16), np.int64(21), np.int64(27), np.int64(29)}), frozenset({32, 39, 8, 12, 46, 21, 27, 29, 30}), frozenset({32, 39, 8, 12, 46, 16, 21, 27, 30}), frozenset({32, 34, 39, 8, 12, 46, 21, 27, 30})]",4,"[[np.int64(16), 30], [29, 16], [16, 34]]","[[17, 23, 17], [17, 15, 21], [17, 23, 17], [17, 15, 19]]","[{31}, {13}, {31}, {24, 13, 31}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(10), np.int64(44), np.int64(46), np.int64(15), np.int64(21), np.int64(24), np.int64(30)}), frozenset({32, 34, 8, 10, 44, 46, 15, 21, 30}), frozenset({32, 34, 8, 44, 46, 15, 16, 21, 30}), frozenset({32, 34, 8, 44, 13, 46, 15, 21, 30})]",4,"[[np.int64(24), 34], [10, 16], [16, 13]]","[[19, 25, 17], [19, 15, 19], [17, 25, 19], [21, 15, 19]]","[{31}, {16, 24, 31}, {31}, {24}]"
